sale_id,sale_id.1,branch,city,customer_type,gender,product_name,product_category,unit_price,quantity,tax,total_price,reward_points,reward_points.1,sale_date,payment_method,rating
181,181,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,19.36,9.0,8.71,182.95,0.0,0.0,1/18/2024,Ewallet,8.7
182,182,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,89.06,6.0,26.72,561.08,0.0,0.0,1/18/2024,Cash,9.9
183,183,New York,New York,Member,Female,Sports & Travel,Sports & Travel,90.63,9.0,40.78,856.45,0.0,0.0,1/18/2024,Cash,5.1
184,184,Los Angeles,Los Angeles,Member,Female,Fashion & Accs,Fashion & Accs,17.48,6.0,5.24,110.12,0.0,0.0,1/18/2024,Credit card,6.1
185,185,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,12.1,8.0,4.84,101.64,0.0,0.0,1/19/2024,Ewallet,8.6
186,186,New York,New York,Member,Male,Sports & Travel,Sports & Travel,80.93,1.0,4.05,84.98,0.0,0.0,1/19/2024,Credit card,9.0
187,187,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,99.1,6.0,29.73,624.33,0.0,0.0,1/19/2024,Cash,4.2
188,188,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,63.06,3.0,9.46,198.64,0.0,0.0,1/19/2024,Ewallet,7.0
189,189,Chicago,Chicago,Normal,Male,Sports & Travel,Sports & Travel,64.19,10.0,32.1,674.0,0.0,0.0,1/19/2024,Credit card,6.7
190,190,Chicago,Chicago,Normal,Female,Home & Lifestyle,Home & Lifestyle,45.68,10.0,22.84,479.64,0.0,0.0,1/19/2024,Ewallet,5.7
191,191,New York,New York,Member,Male,Food & Beverages,Food & Beverages,59.59,4.0,11.92,250.28,0.0,0.0,1/19/2024,Cash,9.8
192,192,Chicago,Chicago,Member,Male,Electronics,Electronics,11.94,3.0,1.79,37.61,0.0,0.0,1/19/2024,Credit card,8.1
193,193,New York,New York,Normal,Female,Electronics,Electronics,56.13,4.0,11.23,235.75,0.0,0.0,1/19/2024,Ewallet,8.6
194,194,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,43.18,8.0,17.27,362.71,0.0,0.0,1/19/2024,Credit card,8.3
195,195,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,52.89,6.0,15.87,333.21,0.0,0.0,1/19/2024,Credit card,9.8
196,196,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,33.88,8.0,13.55,284.59,0.0,0.0,1/19/2024,Ewallet,9.6
197,197,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,67.26,4.0,13.45,282.49,0.0,0.0,1/19/2024,Credit card,8.0
198,198,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,88.61,1.0,4.43,93.04,0.0,0.0,1/19/2024,Cash,7.7
199,199,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,58.07,9.0,26.13,548.76,0.0,0.0,1/19/2024,Ewallet,4.3
200,200,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,51.28,6.0,15.38,323.06,0.0,0.0,1/19/2024,Cash,6.5
201,201,New York,New York,Member,Male,Sports & Travel,Sports & Travel,82.93,4.0,16.59,348.31,0.0,0.0,1/20/2024,Ewallet,9.6
202,202,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,55.5,4.0,11.1,233.1,0.0,0.0,1/20/2024,Credit card,6.6
203,203,Chicago,Chicago,Normal,Female,Sports & Travel,Sports & Travel,93.14,2.0,9.31,195.59,0.0,0.0,1/20/2024,Ewallet,4.1
204,204,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,53.44,2.0,5.34,112.22,0.0,0.0,1/20/2024,Ewallet,4.1
205,205,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,37.48,3.0,5.62,118.06,0.0,0.0,1/20/2024,Credit card,7.7
206,206,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,15.62,8.0,6.25,131.21,0.0,0.0,1/20/2024,Ewallet,9.1
207,207,Chicago,Chicago,Member,Female,Home & Lifestyle,Home & Lifestyle,72.35,10.0,36.18,759.68,0.0,0.0,1/20/2024,Cash,5.4
208,208,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,64.08,7.0,22.43,470.99,0.0,0.0,1/20/2024,Ewallet,7.6
209,209,Chicago,Chicago,Member,Female,Fashion & Accs,Fashion & Accs,63.88,8.0,25.55,536.59,0.0,0.0,1/20/2024,Ewallet,9.9
210,210,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,89.25,8.0,35.7,749.7,0.0,0.0,1/20/2024,Cash,4.7
211,211,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,73.22,6.0,21.97,461.29,0.0,0.0,1/21/2024,Cash,7.2
212,212,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,99.19,6.0,29.76,624.9,0.0,0.0,1/21/2024,Credit card,5.5
213,213,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,53.17,7.0,18.61,390.8,0.0,0.0,1/21/2024,Cash,8.9
214,214,Los Angeles,Los Angeles,Member,Female,Sports & Travel,Sports & Travel,98.13,1.0,4.91,103.04,0.0,0.0,1/21/2024,Cash,8.9
215,215,Chicago,Chicago,Member,Female,Food & Beverages,Food & Beverages,36.36,2.0,3.64,76.36,0.0,0.0,1/21/2024,Cash,7.1
216,216,Chicago,Chicago,Normal,Female,Home & Lifestyle,Home & Lifestyle,77.95,6.0,23.39,491.09,0.0,0.0,1/21/2024,Ewallet,8.0
217,217,New York,New York,Member,Male,Food & Beverages,Food & Beverages,68.98,1.0,3.45,72.43,0.0,0.0,1/21/2024,Cash,4.8
218,218,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,54.67,3.0,8.2,172.21,0.0,0.0,1/21/2024,Credit card,8.6
219,219,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,20.38,5.0,5.1,107.0,0.0,0.0,1/22/2024,Cash,6.0
220,220,New York,New York,Member,Female,Health & Beauty,Health & Beauty,81.51,1.0,4.08,85.59,0.0,0.0,1/22/2024,Ewallet,9.2
221,221,New York,New York,Member,Male,Home & Lifestyle,Home & Lifestyle,39.39,5.0,9.85,206.8,0.0,0.0,1/22/2024,Credit card,8.7
222,222,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,28.86,5.0,7.22,151.52,0.0,0.0,1/22/2024,Credit card,8.0
223,223,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,30.68,3.0,4.6,96.64,0.0,0.0,1/22/2024,Ewallet,9.1
224,224,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,55.81,6.0,16.74,351.6,0.0,0.0,1/22/2024,Cash,9.9
225,225,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,74.67,9.0,33.6,705.63,0.0,0.0,1/22/2024,Ewallet,9.4
226,226,Chicago,Chicago,Member,Female,Health & Beauty,Health & Beauty,95.95,5.0,23.99,503.74,0.0,0.0,1/23/2024,Ewallet,8.8
227,227,New York,New York,Normal,Female,Electronics,Electronics,84.05,3.0,12.61,264.76,0.0,0.0,1/23/2024,Cash,9.8
228,228,Chicago,Chicago,Member,Female,Food & Beverages,Food & Beverages,47.63,9.0,21.43,450.1,0.0,0.0,1/23/2024,Cash,5.0
229,229,New York,New York,Member,Female,Sports & Travel,Sports & Travel,89.8,10.0,44.9,942.9,0.0,0.0,1/23/2024,Credit card,5.4
230,230,Chicago,Chicago,Normal,Female,Electronics,Electronics,66.06,6.0,19.82,416.18,0.0,0.0,1/23/2024,Cash,7.3
231,231,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,83.77,6.0,25.13,527.75,0.0,0.0,1/23/2024,Ewallet,5.4
232,232,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,47.38,4.0,9.48,199.0,0.0,0.0,1/23/2024,Cash,7.1
233,233,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,58.15,4.0,11.63,244.23,0.0,0.0,1/23/2024,Cash,8.4
234,234,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,99.96,7.0,34.99,734.71,0.0,0.0,1/23/2024,Cash,6.1
235,235,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,17.94,5.0,4.49,94.19,0.0,0.0,1/23/2024,Ewallet,6.8
236,236,New York,New York,Member,Male,Food & Beverages,Food & Beverages,38.47,8.0,15.39,323.15,0.0,0.0,1/23/2024,Cash,7.7
237,237,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,45.44,7.0,15.9,333.98,0.0,0.0,1/23/2024,Cash,9.2
238,238,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,10.99,5.0,2.75,57.7,0.0,0.0,1/23/2024,Credit card,9.3
239,239,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,30.61,1.0,1.53,32.14,0.0,0.0,1/23/2024,Ewallet,5.2
240,240,New York,New York,Normal,Male,Electronics,Electronics,83.08,1.0,4.15,87.23,0.0,0.0,1/23/2024,Ewallet,6.4
241,241,New York,New York,Normal,Male,Food & Beverages,Food & Beverages,19.25,8.0,7.7,161.7,0.0,0.0,1/23/2024,Ewallet,6.6
242,242,Chicago,Chicago,Member,Male,Food & Beverages,Food & Beverages,98.53,6.0,29.56,620.74,0.0,0.0,1/23/2024,Credit card,4.0
243,243,New York,New York,Member,Male,Home & Lifestyle,Home & Lifestyle,85.72,3.0,12.86,270.02,0.0,0.0,1/24/2024,Ewallet,5.1
244,244,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,86.68,8.0,34.67,728.11,0.0,0.0,1/24/2024,Credit card,7.2
245,245,Chicago,Chicago,Member,Female,Electronics,Electronics,48.62,8.0,19.45,408.41,0.0,0.0,1/24/2024,Cash,5.0
246,246,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,60.87,1.0,3.04,63.91,0.0,0.0,1/24/2024,Cash,5.5
247,247,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,73.28,5.0,18.32,384.72,0.0,0.0,1/24/2024,Ewallet,8.4
248,248,Chicago,Chicago,Normal,Female,Health & Beauty,Health & Beauty,77.5,5.0,19.38,406.88,0.0,0.0,1/24/2024,Ewallet,4.3
249,249,Chicago,Chicago,Normal,Male,Sports & Travel,Sports & Travel,78.77,10.0,39.38,827.08,0.0,0.0,1/24/2024,Cash,6.4
250,250,Los Angeles,Los Angeles,Normal,Female,Sports & Travel,Sports & Travel,76.6,10.0,38.3,804.3,0.0,0.0,1/24/2024,Ewallet,6.0
251,251,Chicago,Chicago,Normal,Male,Electronics,Electronics,10.56,8.0,4.22,88.7,0.0,0.0,1/24/2024,Cash,7.6
252,252,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,40.3,10.0,20.15,423.15,0.0,0.0,1/24/2024,Credit card,7.0
253,253,Los Angeles,Los Angeles,Member,Female,Sports & Travel,Sports & Travel,23.08,6.0,6.92,145.4,0.0,0.0,1/24/2024,Ewallet,4.9
254,254,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,93.22,3.0,13.98,293.64,0.0,0.0,1/24/2024,Cash,7.2
255,255,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,75.88,7.0,26.56,557.72,0.0,0.0,1/24/2024,Ewallet,8.9
256,256,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,60.96,2.0,6.1,128.02,0.0,0.0,1/25/2024,Credit card,4.9
257,257,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,48.51,7.0,16.98,356.55,0.0,0.0,1/25/2024,Credit card,5.2
258,258,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,60.01,4.0,12.0,252.04,0.0,0.0,1/25/2024,Cash,4.5
259,259,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,96.11,1.0,4.81,100.92,0.0,0.0,1/25/2024,Ewallet,7.8
260,260,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,51.13,4.0,10.23,214.75,0.0,0.0,1/25/2024,Credit card,4.0
261,261,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,40.05,4.0,8.01,168.21,0.0,0.0,1/25/2024,Cash,9.7
262,262,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,21.87,2.0,2.19,45.93,0.0,0.0,1/25/2024,Ewallet,6.9
263,263,New York,New York,Member,Male,Fashion & Accs,Fashion & Accs,15.43,1.0,0.77,16.2,0.0,0.0,1/25/2024,Credit card,6.1
264,264,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,53.3,3.0,7.99,167.89,0.0,0.0,1/25/2024,Ewallet,7.5
265,265,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,39.62,7.0,13.87,291.21,0.0,0.0,1/25/2024,Cash,7.5
266,266,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,84.87,3.0,12.73,267.34,0.0,0.0,1/25/2024,Ewallet,7.4
267,267,New York,New York,Member,Male,Health & Beauty,Health & Beauty,90.5,10.0,45.25,950.25,0.0,0.0,1/25/2024,Cash,8.1
268,268,Chicago,Chicago,Normal,Male,Electronics,Electronics,26.23,9.0,11.8,247.87,0.0,0.0,1/25/2024,Ewallet,5.9
269,269,New York,New York,Member,Female,Sports & Travel,Sports & Travel,70.19,9.0,31.59,663.3,0.0,0.0,1/25/2024,Cash,6.7
270,270,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,34.31,8.0,13.72,288.2,0.0,0.0,1/25/2024,Ewallet,5.7
271,271,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,74.1,1.0,3.7,77.8,0.0,0.0,1/25/2024,Cash,9.2
272,272,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,88.36,5.0,22.09,463.89,0.0,0.0,1/25/2024,Cash,9.6
273,273,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,80.05,5.0,20.01,420.26,0.0,0.0,1/26/2024,Credit card,9.4
274,274,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,69.37,9.0,31.22,655.55,0.0,0.0,1/26/2024,Ewallet,4.0
275,275,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,64.99,1.0,3.25,68.24,0.0,0.0,1/26/2024,Credit card,4.5
276,276,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,12.09,1.0,0.6,12.69,0.0,0.0,1/26/2024,Credit card,8.2
277,277,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,87.08,7.0,30.48,640.04,0.0,0.0,1/26/2024,Cash,5.5
278,278,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,25.55,4.0,5.11,107.31,0.0,0.0,1/26/2024,Ewallet,5.7
279,279,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,78.88,2.0,7.89,165.65,0.0,0.0,1/26/2024,Cash,9.1
280,280,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,33.33,2.0,3.33,69.99,0.0,0.0,1/26/2024,Credit card,6.4
281,281,Chicago,Chicago,Normal,Male,Electronics,Electronics,51.69,7.0,18.09,379.92,0.0,0.0,1/26/2024,Cash,5.5
282,282,Los Angeles,Los Angeles,Normal,Female,Sports & Travel,Sports & Travel,51.54,5.0,12.88,270.58,0.0,0.0,1/26/2024,Cash,4.2
283,283,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,96.68,3.0,14.5,304.54,0.0,0.0,1/26/2024,Ewallet,6.4
284,284,New York,New York,Member,Male,Health & Beauty,Health & Beauty,33.81,3.0,5.07,106.5,0.0,0.0,1/26/2024,Ewallet,7.3
285,285,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,21.32,1.0,1.07,22.39,0.0,0.0,1/26/2024,Cash,5.9
286,286,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,44.86,10.0,22.43,471.03,0.0,0.0,1/26/2024,Ewallet,8.2
287,287,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,37.95,10.0,18.98,398.48,0.0,0.0,1/26/2024,Cash,9.7
288,288,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,81.37,2.0,8.14,170.88,0.0,0.0,1/26/2024,Cash,6.5
289,289,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,36.85,5.0,9.21,193.46,0.0,0.0,1/26/2024,Cash,9.2
290,290,Chicago,Chicago,Member,Male,Electronics,Electronics,73.26,1.0,3.66,76.92,0.0,0.0,1/27/2024,Ewallet,9.7
291,291,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,54.07,9.0,24.33,510.96,0.0,0.0,1/27/2024,Ewallet,9.5
292,292,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,14.36,10.0,7.18,150.78,0.0,0.0,1/27/2024,Cash,5.4
293,293,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,90.24,6.0,27.07,568.51,0.0,0.0,1/27/2024,Cash,6.2
294,294,New York,New York,Member,Female,Electronics,Electronics,46.57,10.0,23.28,488.98,0.0,0.0,1/27/2024,Cash,7.6
295,295,Los Angeles,Los Angeles,Normal,Female,Home & Lifestyle,Home & Lifestyle,49.01,10.0,24.5,514.6,0.0,0.0,1/27/2024,Credit card,4.2
296,296,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,58.22,8.0,23.29,489.05,0.0,0.0,1/27/2024,Ewallet,8.4
297,297,Chicago,Chicago,Normal,Female,Sports & Travel,Sports & Travel,32.25,5.0,8.06,169.31,0.0,0.0,1/27/2024,Cash,9.0
298,298,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,96.16,4.0,19.23,403.87,0.0,0.0,1/27/2024,Credit card,8.4
299,299,New York,New York,Normal,Male,Home & Lifestyle,Home & Lifestyle,69.4,2.0,6.94,145.74,0.0,0.0,1/27/2024,Ewallet,9.0
300,300,Chicago,Chicago,Normal,Female,Home & Lifestyle,Home & Lifestyle,12.03,2.0,1.2,25.26,0.0,0.0,1/27/2024,Cash,5.1
301,301,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,81.71,6.0,24.51,514.77,0.0,0.0,1/27/2024,Credit card,8.0
302,302,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,24.24,7.0,8.48,178.16,0.0,0.0,1/27/2024,Ewallet,9.4
303,303,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,54.28,7.0,19.0,398.96,0.0,0.0,1/27/2024,Ewallet,9.3
304,304,New York,New York,Normal,Female,Home & Lifestyle,Home & Lifestyle,69.81,4.0,13.96,293.2,0.0,0.0,1/28/2024,Credit card,5.9
305,305,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,99.16,8.0,39.66,832.94,0.0,0.0,1/28/2024,Credit card,4.2
306,306,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,19.15,1.0,0.96,20.11,0.0,0.0,1/28/2024,Credit card,9.5
307,307,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,80.97,8.0,32.39,680.15,0.0,0.0,1/28/2024,Cash,9.3
308,308,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,11.53,7.0,4.04,84.75,0.0,0.0,1/28/2024,Cash,8.1
309,309,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,23.82,5.0,5.96,125.06,0.0,0.0,1/28/2024,Ewallet,5.4
310,310,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,21.43,10.0,10.72,225.02,0.0,0.0,1/28/2024,Cash,6.2
311,311,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,17.41,5.0,4.35,91.4,0.0,0.0,1/28/2024,Credit card,4.9
312,312,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,78.07,9.0,35.13,737.76,0.0,0.0,1/28/2024,Cash,4.5
313,313,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,75.37,8.0,30.15,633.11,0.0,0.0,1/28/2024,Credit card,8.4
314,314,New York,New York,Member,Male,Electronics,Electronics,18.77,6.0,5.63,118.25,0.0,0.0,1/28/2024,Credit card,5.5
315,315,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,72.11,9.0,32.45,681.44,0.0,0.0,1/28/2024,Credit card,7.7
316,316,Chicago,Chicago,Member,Male,Electronics,Electronics,24.18,8.0,9.67,203.11,0.0,0.0,1/28/2024,Ewallet,9.8
317,317,New York,New York,Member,Male,Health & Beauty,Health & Beauty,86.8,3.0,13.02,273.42,0.0,0.0,1/28/2024,Ewallet,9.9
318,318,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,32.62,4.0,6.52,137.0,0.0,0.0,1/29/2024,Cash,9.0
319,319,New York,New York,Normal,Male,Electronics,Electronics,58.76,10.0,29.38,616.98,0.0,0.0,1/29/2024,Ewallet,9.0
320,320,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,22.01,4.0,4.4,92.44,0.0,0.0,1/29/2024,Credit card,6.6
321,321,Chicago,Chicago,Normal,Male,Electronics,Electronics,38.6,1.0,1.93,40.53,0.0,0.0,1/29/2024,Ewallet,6.7
322,322,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,40.35,1.0,2.02,42.37,0.0,0.0,1/29/2024,Ewallet,6.2
323,323,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,27.93,5.0,6.98,146.63,0.0,0.0,1/29/2024,Cash,5.9
324,324,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,42.08,6.0,12.62,265.1,0.0,0.0,1/29/2024,Cash,8.9
325,325,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,84.05,6.0,25.22,529.52,0.0,0.0,1/29/2024,Credit card,7.7
326,326,New York,New York,Member,Female,Sports & Travel,Sports & Travel,19.15,6.0,5.74,120.64,0.0,0.0,1/29/2024,Credit card,6.8
327,327,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,26.67,10.0,13.34,280.04,0.0,0.0,1/29/2024,Cash,8.6
328,328,Chicago,Chicago,Member,Female,Home & Lifestyle,Home & Lifestyle,87.37,5.0,21.84,458.69,0.0,0.0,1/29/2024,Cash,6.6
329,329,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,83.24,9.0,37.46,786.62,0.0,0.0,1/29/2024,Credit card,7.4
330,330,New York,New York,Normal,Male,Home & Lifestyle,Home & Lifestyle,22.96,1.0,1.15,24.11,0.0,0.0,1/30/2024,Cash,4.3
331,331,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,23.65,4.0,4.73,99.33,0.0,0.0,1/30/2024,Credit card,4.0
332,332,Chicago,Chicago,Member,Male,Electronics,Electronics,93.78,3.0,14.07,295.41,0.0,0.0,1/30/2024,Credit card,5.9
333,333,New York,New York,Member,Female,Food & Beverages,Food & Beverages,98.52,10.0,49.26,1034.46,0.0,0.0,1/30/2024,Ewallet,4.5
334,334,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,22.38,1.0,1.12,23.5,0.0,0.0,1/30/2024,Credit card,8.6
335,335,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,97.03,5.0,24.26,509.41,0.0,0.0,1/30/2024,Ewallet,9.3
336,336,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,10.53,5.0,2.63,55.28,0.0,0.0,1/30/2024,Credit card,5.8
337,337,New York,New York,Normal,Male,Sports & Travel,Sports & Travel,76.4,2.0,7.64,160.44,0.0,0.0,1/30/2024,Ewallet,6.5
338,338,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,42.42,8.0,16.97,356.33,0.0,0.0,1/30/2024,Ewallet,5.7
339,339,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,23.75,9.0,10.69,224.44,0.0,0.0,1/31/2024,Cash,9.5
340,340,Chicago,Chicago,Member,Male,Electronics,Electronics,20.77,4.0,4.15,87.23,0.0,0.0,1/31/2024,Cash,4.7
341,341,New York,New York,Member,Male,Fashion & Accs,Fashion & Accs,98.7,8.0,39.48,829.08,0.0,0.0,1/31/2024,Ewallet,8.5
342,342,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,43.0,4.0,8.6,180.6,0.0,0.0,1/31/2024,Ewallet,7.6
343,343,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,72.13,10.0,36.06,757.36,0.0,0.0,1/31/2024,Credit card,4.2
344,344,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,51.34,8.0,20.54,431.26,0.0,0.0,1/31/2024,Ewallet,7.6
345,345,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,75.82,1.0,3.79,79.61,0.0,0.0,1/31/2024,Cash,5.8
346,346,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,62.18,10.0,31.09,652.89,0.0,0.0,1/31/2024,Ewallet,6.0
347,347,New York,New York,Member,Male,Electronics,Electronics,37.06,4.0,7.41,155.65,0.0,0.0,1/31/2024,Ewallet,9.7
348,348,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,79.93,6.0,23.98,503.56,0.0,0.0,1/31/2024,Cash,5.5
349,349,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,87.87,9.0,39.54,830.37,0.0,0.0,1/31/2024,Ewallet,5.6
350,350,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,69.08,2.0,6.91,145.07,0.0,0.0,1/31/2024,Credit card,6.9
351,351,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,45.35,6.0,13.61,285.71,0.0,0.0,1/31/2024,Ewallet,6.1
352,352,Chicago,Chicago,Member,Male,Electronics,Electronics,66.35,1.0,3.32,69.67,0.0,0.0,1/31/2024,Credit card,9.7
353,353,New York,New York,Member,Female,Food & Beverages,Food & Beverages,87.48,6.0,26.24,551.12,0.0,0.0,2/1/2024,Ewallet,5.1
354,354,Chicago,Chicago,Member,Female,Food & Beverages,Food & Beverages,14.23,5.0,3.56,74.71,0.0,0.0,2/1/2024,Credit card,4.4
355,355,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,69.52,7.0,24.33,510.97,0.0,0.0,2/1/2024,Credit card,8.5
356,356,New York,New York,Normal,Female,Electronics,Electronics,23.07,9.0,10.38,218.01,0.0,0.0,2/1/2024,Cash,4.9
357,357,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,80.79,9.0,36.36,763.47,0.0,0.0,2/1/2024,Credit card,9.5
358,358,Chicago,Chicago,Member,Female,Health & Beauty,Health & Beauty,77.68,4.0,15.54,326.26,0.0,0.0,2/1/2024,Cash,8.4
359,359,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,26.26,7.0,9.19,193.01,0.0,0.0,2/2/2024,Cash,9.9
360,360,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,43.13,10.0,21.56,452.86,0.0,0.0,2/2/2024,Credit card,5.5
361,361,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,25.56,7.0,8.95,187.87,0.0,0.0,2/2/2024,Cash,7.1
362,362,New York,New York,Member,Female,Food & Beverages,Food & Beverages,38.42,1.0,1.92,40.34,0.0,0.0,2/2/2024,Cash,8.6
